product_name,in_area,product_serial_number,Summe von consumption,Summe von customer_base_price,Summe von work_price_charged_incl_energy_taxes,Summe von discount,Summe von eeg_contribution,Summe von electricity_tax,Summe von gas_tax,Summe von grid_base_price,Summe von grid_work_price,Summe von kwk,Summe von metering,Summe von Erlös,Summe von Kosten,Summe von Rohmarge,Rohmarge/KWH
ELECTRICITY_SUBSCRIPTION_12,ia,98594186,508.800,18.11,112.29,0,18.94,10.43,0,5.92,28.14,1.92,2.80,130.40,68.15,62.25,0.12234669811320754
ELECTRICITY_SUBSCRIPTION_12,ia,98595240,113.000,14.26,24.94,0,4.21,2.32,0,4.66,6.25,0.43,2.21,39.20,20.08,19.12,0.16920353982300887
ELECTRICITY_SUBSCRIPTION_12,ia,98601172,338.900,11.32,74.80,0,12.62,6.95,0,3.70,18.74,1.28,1.75,86.12,45.04,41.08,0.12121569784597226
ELECTRICITY_SUBSCRIPTION_12,ia,98604862,822.000,19.06,189.22,0,30.60,16.85,0,5.33,45.46,3.11,2.52,208.28,103.87,104.41,0.12701946472019465
ELECTRICITY_SUBSCRIPTION_12,ia,98615184,115.100,10.19,25.40,0,4.29,2.36,0,3.33,6.37,0.44,1.58,35.59,18.37,17.22,0.14960903562119895
ELECTRICITY_SUBSCRIPTION_12,ia,98616128,406.300,11.91,93.53,0,15.13,8.33,0,3.33,22.47,1.54,1.58,105.44,52.38,53.06,0.13059315776519814
ELECTRICITY_SUBSCRIPTION_12,ia,98628338,166.000,8.38,36.64,0,6.18,3.40,0,2.74,9.18,0.63,1.30,45.02,23.43,21.59,0.13006024096385543
ELECTRICITY_SUBSCRIPTION_12,ia,98632769,467.700,20.92,107.66,0,17.41,9.59,0,5.84,25.86,1.77,2.77,128.58,63.24,65.34,0.13970493906350226
ELECTRICITY_SUBSCRIPTION_12,ia,98639995,451.200,19.86,103.87,0,16.80,9.25,0,5.55,24.95,1.71,2.63,123.73,60.89,62.84,0.13927304964539008
ELECTRICITY_SUBSCRIPTION_12,ia,98644840,260.000,10.87,57.39,0,9.68,5.33,0,3.55,14.38,0.98,1.68,68.26,35.60,32.66,0.1256153846153846
ELECTRICITY_SUBSCRIPTION_12,ia,98657137,406.600,13.24,93.60,0,15.14,8.34,0,3.70,22.48,1.54,1.75,106.84,52.95,53.89,0.13253812100344317
ELECTRICITY_SUBSCRIPTION_12,ia,98668362,247.200,12.76,58.46,0,9.20,5.07,0,5.25,13.67,0.93,2.49,71.22,36.61,34.61,0.14000809061488673
ELECTRICITY_SUBSCRIPTION_12,ia,98669489,203.600,12.18,46.87,0,7.58,4.17,0,3.40,11.26,0.77,1.61,59.05,28.79,30.26,0.14862475442043224
ELECTRICITY_SUBSCRIPTION_12,ia,98683885,389.900,14.72,86.05,0,14.52,7.99,0,4.81,21.56,1.47,2.28,100.77,52.63,48.14,0.12346755578353424
ELECTRICITY_SUBSCRIPTION_12,ia,98695054,211.800,17.47,48.76,0,7.89,4.34,0,4.88,11.71,0.80,2.31,66.23,31.93,34.30,0.16194523135033048
ELECTRICITY_SUBSCRIPTION_12,ia,98743488,76.4,6.11,16.86,0,2.84,1.57,0,2,4.22,0.29,0.95,22.97,11.87,11.10,0.14528795811518322
ELECTRICITY_SUBSCRIPTION_12,ia,98748796,222.200,12.18,51.15,0,8.27,4.56,0,3.40,12.29,0.84,1.61,63.33,30.97,32.36,0.14563456345634565
ELECTRICITY_SUBSCRIPTION_12,ia,98753088,393.700,14.56,90.63,0,14.66,8.07,0,4.07,21.77,1.49,1.93,105.19,51.99,53.20,0.13512827025654053
ELECTRICITY_SUBSCRIPTION_12,ia,98778985,219.100,18.80,50.44,0,8.16,4.49,0,5.25,12.12,0.83,2.49,69.24,33.34,35.90,0.163852122318576
ELECTRICITY_SUBSCRIPTION_12,ia,98786559,373.500,15.62,85.98,0,13.91,7.66,0,4.36,20.65,1.41,2.07,101.60,50.06,51.54,0.13799196787148593
ELECTRICITY_SUBSCRIPTION_12,ia,98788396,549.700,16.15,126.54,0,20.47,11.27,0,4.51,30.40,2.08,2.14,142.69,70.87,71.82,0.13065308350009094
ELECTRICITY_SUBSCRIPTION_12,ia,98831570,159.600,19.86,36.74,0,5.94,3.27,0,5.55,8.83,0.60,2.63,56.60,26.82,29.78,0.18659147869674186
ELECTRICITY_SUBSCRIPTION_12,ia,98867188,220.800,16.42,50.83,0,8.22,4.53,0,4.59,12.21,0.83,2.17,67.25,32.55,34.70,0.15715579710144928
ELECTRICITY_SUBSCRIPTION_12,ia,98907333,112.700,9.53,25.94,0,4.20,2.31,0,2.66,6.23,0.43,1.26,35.47,17.09,18.38,0.16308784383318545
ELECTRICITY_SUBSCRIPTION_12,ia,98935818,254.7,4.08,56.21,0,9.48,5.22,0,1.33,14.08,0.96,0.63,60.29,31.70,28.59,0.11224970553592462
ELECTRICITY_SUBSCRIPTION_12,ia,98978137,106.4,7.02,23.48,0,3.96,2.18,0,2.29,5.88,0.4,1.09,30.50,15.80,14.70,0.1381578947368421
ELECTRICITY_SUBSCRIPTION_12,ia,98988329,208.000,18.80,47.88,0,7.74,4.26,0,5.25,11.50,0.79,2.49,66.68,32.03,34.65,0.16658653846153845
ELECTRICITY_SUBSCRIPTION_12,ia,99000961,331.800,11.32,73.23,0,12.35,6.80,0,3.70,18.35,1.25,1.75,84.55,44.20,40.35,0.12160940325497288
ELECTRICITY_SUBSCRIPTION_12,ia,99013228,48.6,3.95,11.49,0,1.81,1,0,1.63,2.69,0.18,0.77,15.44,8.08,7.36,0.151440329218107
ELECTRICITY_SUBSCRIPTION_12,ia,99027492,96.900,8.15,21.39,0,3.61,1.99,0,2.66,5.36,0.37,1.26,29.54,15.25,14.29,0.14747162022703816
ELECTRICITY_SUBSCRIPTION_12,ia,99030500,132.500,12.68,29.24,0,4.93,2.72,0,4.14,7.33,0.50,1.96,41.92,21.58,20.34,0.15350943396226416
ELECTRICITY_SUBSCRIPTION_12,ia,99044672,176.9,3.77,41.84,0,6.59,3.63,0,1.55,9.78,0.67,0.74,45.61,22.96,22.65,0.12803843979649518
ELECTRICITY_SUBSCRIPTION_12,ia,99045122,198.400,11.65,45.67,0,7.39,4.07,0,3.25,10.97,0.75,1.54,57.32,27.97,29.35,0.1479334677419355
ELECTRICITY_SUBSCRIPTION_12,ia,99051426,85.4,6.57,18.84,0,3.18,1.75,0,2.15,4.72,0.32,1.02,25.41,13.14,12.27,0.14367681498829038
ELECTRICITY_SUBSCRIPTION_12,ia,99055909,335.200,15.62,77.16,0,12.48,6.87,0,4.36,18.54,1.27,2.07,92.78,45.59,47.19,0.14078162291169452
ELECTRICITY_SUBSCRIPTION_12,ia,99075275,131.800,7.47,29.09,0,4.91,2.70,0,2.44,7.29,0.50,1.16,36.56,19.00,17.56,0.13323216995447645
ELECTRICITY_SUBSCRIPTION_12,ia,99090705,194.500,11.91,44.77,0,7.24,3.99,0,3.33,10.76,0.74,1.58,56.68,27.64,29.04,0.14930591259640102
ELECTRICITY_SUBSCRIPTION_12,ia,99095550,53.9,2.34,12.75,0,2.01,1.1,0,0.96,2.98,0.2,0.46,15.09,7.71,7.38,0.13692022263450834
ELECTRICITY_SUBSCRIPTION_12,ia,99122939,432.200,15.09,99.49,0,16.09,8.86,0,4.22,23.90,1.63,2.00,114.58,56.70,57.88,0.1339194817214253
ELECTRICITY_SUBSCRIPTION_12,ia,99134550,407.600,11.91,93.83,0,15.17,8.36,0,3.33,22.54,1.54,1.58,105.74,52.52,53.22,0.1305691854759568
ELECTRICITY_SUBSCRIPTION_12,ia,99135108,114.39999999999999,6.34,25.25,0,4.26,2.35,0,2.07,6.33,0.43,0.98,31.59,16.42,15.17,0.13260489510489512
ELECTRICITY_SUBSCRIPTION_12,ia,99139468,108,2.91,24.86,0,4.02,2.21,0,0.81,5.97,0.41,0.39,27.77,13.81,13.96,0.12925925925925927
ELECTRICITY_SUBSCRIPTION_12,ia,99146802,140.5,3.59,33.23,0,5.23,2.88,0,1.48,7.77,0.53,0.7,36.82,18.59,18.23,0.1297508896797153
ELECTRICITY_SUBSCRIPTION_12,ia,99151147,92.8,5.66,20.48,0,3.45,1.9,0,1.85,5.13,0.35,0.88,26.14,13.56,12.58,0.13556034482758622
ELECTRICITY_SUBSCRIPTION_12,ia,99153235,257.000,12.18,59.16,0,9.57,5.27,0,3.40,14.21,0.97,1.61,71.34,35.03,36.31,0.14128404669260702
ELECTRICITY_SUBSCRIPTION_12,ia,99153281,123.00,10.41,27.15,0,4.58,2.52,0,3.40,6.80,0.46,1.61,37.56,19.37,18.19,0.14788617886178862
ELECTRICITY_SUBSCRIPTION_12,ia,99153340,303.000,13.77,69.76,0,11.28,6.21,0,3.85,16.76,1.15,1.82,83.53,41.07,42.46,0.14013201320132013
ELECTRICITY_SUBSCRIPTION_12,ia,99159347,194.89999999999998,6.11,43.02,0,7.26,4,0,2,10.78,0.74,0.95,49.13,25.73,23.40,0.12006157003591586
ELECTRICITY_SUBSCRIPTION_12,ia,99165419,370.600,21.45,85.31,0,13.80,7.60,0,5.99,20.49,1.40,2.84,106.76,52.12,54.64,0.14743658931462492
ELECTRICITY_SUBSCRIPTION_12,ia,99167680,239.300,13.77,55.09,0,8.91,4.91,0,3.85,13.23,0.90,1.82,68.86,33.62,35.24,0.14726284997910571
ELECTRICITY_SUBSCRIPTION_12,ia,99170611,243.800,18.53,56.12,0,9.08,5.00,0,5.18,13.48,0.92,2.45,74.65,36.11,38.54,0.15808039376538144
ELECTRICITY_SUBSCRIPTION_12,ia,99174180,135.8,5.3,31.26,0,5.06,2.78,0,1.48,7.51,0.51,0.7,36.56,18.04,18.52,0.13637702503681884
ELECTRICITY_SUBSCRIPTION_12,ia,99177437,213.800,10.06,49.22,0,7.96,4.38,0,2.81,11.82,0.81,1.33,59.28,29.11,30.17,0.1411131898971001
ELECTRICITY_SUBSCRIPTION_12,ia,99199017,167.000,10.64,36.86,0,6.22,3.42,0,3.48,9.24,0.63,1.65,47.50,24.64,22.86,0.13688622754491017
ELECTRICITY_SUBSCRIPTION_12,ia,99200910,143.8,7.68,33.1,0,5.35,2.95,0,2.15,7.95,0.54,1.02,40.78,19.96,20.82,0.14478442280945758
ELECTRICITY_SUBSCRIPTION_12,ia,99214614,365.500,14.26,80.67,0,13.61,7.49,0,4.66,20.21,1.38,2.21,94.93,49.56,45.37,0.1241313269493844
ELECTRICITY_SUBSCRIPTION_12,ia,99227617,282.900,12.91,62.44,0,10.53,5.80,0,4.22,15.64,1.07,2.00,75.35,39.26,36.09,0.12757158006362673
ELECTRICITY_SUBSCRIPTION_12,ia,99269558,6.5,0.53,1.5,0,0.24,0.13,0,0.15,0.36,0.02,0.07,2.03,0.97,1.06,0.1630769230769231
ELECTRICITY_SUBSCRIPTION_12,ia,99272912,224.500,13.50,51.68,0,8.36,4.60,0,3.77,12.41,0.85,1.79,65.18,31.78,33.40,0.1487750556792873
ELECTRICITY_SUBSCRIPTION_12,ia,99273096,226.300,10.19,49.94,0,8.43,4.64,0,3.33,12.51,0.86,1.58,60.13,31.35,28.78,0.12717631462660187
ELECTRICITY_SUBSCRIPTION_12,ia,99278618,843.100,13.81,186.08,0,31.39,17.28,0,4.51,46.62,3.19,2.14,199.89,105.13,94.76,0.11239473372079231
ELECTRICITY_SUBSCRIPTION_12,ia,99284749,157.000,13.13,34.65,0,5.85,3.22,0,4.29,8.68,0.59,2.03,47.78,24.66,23.12,0.1472611464968153
ELECTRICITY_SUBSCRIPTION_12,ia,99287229,536.000,14.03,123.39,0,19.96,10.99,0,3.92,29.64,2.03,1.86,137.42,68.40,69.02,0.1287686567164179
ELECTRICITY_SUBSCRIPTION_12,ia,99306123,193.900,9.74,42.79,0,7.22,3.97,0,3.18,10.72,0.73,1.51,52.53,27.33,25.20,0.1299638989169675
ELECTRICITY_SUBSCRIPTION_12,ia,99312975,300.000,14.04,66.21,0,11.17,6.15,0,4.59,16.59,1.13,2.17,80.25,41.80,38.45,0.12816666666666668
ELECTRICITY_SUBSCRIPTION_12,ia,99314766,238.5,5.82,54.9,0,8.88,4.89,0,1.63,13.19,0.9,0.77,60.72,30.26,30.46,0.12771488469601677
ELECTRICITY_SUBSCRIPTION_12,ia,99351816,228.00,12.97,52.48,0,8.49,4.67,0,3.62,12.61,0.86,1.72,65.45,31.97,33.48,0.14684210526315788
ELECTRICITY_SUBSCRIPTION_12,ia,99360623,732.800,16.42,168.69,0,27.28,15.02,0,4.59,40.52,2.77,2.17,185.11,92.35,92.76,0.12658296943231442
ELECTRICITY_SUBSCRIPTION_12,ia,99407713,151.600,16.68,34.90,0,5.64,3.11,0,4.66,8.38,0.57,2.21,51.58,24.57,27.01,0.17816622691292877
ELECTRICITY_SUBSCRIPTION_12,ia,99408584,153.800,8.15,33.94,0,5.73,3.15,0,2.66,8.51,0.58,1.26,42.09,21.89,20.20,0.13133940182054615
ELECTRICITY_SUBSCRIPTION_12,ia,99410649,334.000,16.42,76.89,0,12.43,6.85,0,4.59,18.47,1.26,2.17,93.31,45.77,47.54,0.14233532934131737
ELECTRICITY_SUBSCRIPTION_12,ia,99411028,71.6,4.08,15.8,0,2.67,1.47,0,1.33,3.96,0.27,0.63,19.88,10.33,9.55,0.13337988826815644
ELECTRICITY_SUBSCRIPTION_12,ia,99427809,887.400,20.12,204.28,0,33.04,18.19,0,5.62,49.07,3.35,2.66,224.40,111.93,112.47,0.12674104124408384
ELECTRICITY_SUBSCRIPTION_12,ia,99458364,268.500,9.06,59.26,0,10.00,5.50,0,2.96,14.85,1.01,1.40,68.32,35.72,32.60,0.12141527001862198
ELECTRICITY_SUBSCRIPTION_12,ia,99475932,1536.400,13.36,339.08,0,57.20,31.50,0,4.36,84.96,5.81,2.07,352.44,185.90,166.54,0.10839625097630824
ELECTRICITY_SUBSCRIPTION_12,ia,99478802,49.2,4.08,10.86,0,1.83,1.01,0,1.33,2.72,0.19,0.63,14.94,7.71,7.23,0.1469512195121951
ELECTRICITY_SUBSCRIPTION_12,ia,99507758,759.300,15.40,167.58,0,28.27,15.57,0,5.03,41.99,2.87,2.38,182.98,96.11,86.87,0.11440800737521403
ELECTRICITY_SUBSCRIPTION_12,ia,99509281,514.900,10.33,118.53,0,19.17,10.56,0,2.88,28.47,1.95,1.37,128.86,64.40,64.46,0.12518935715672946
ELECTRICITY_SUBSCRIPTION_12,ia,99546296,380.600,21.71,87.61,0,14.17,7.80,0,6.07,21.05,1.44,2.87,109.32,53.40,55.92,0.14692590646347872
ELECTRICITY_SUBSCRIPTION_12,ia,99553513,433.100,16.53,95.58,0,16.12,8.88,0,5.40,23.95,1.64,2.56,112.11,58.55,53.56,0.1236665897021473
ELECTRICITY_SUBSCRIPTION_12,ia,99554382,253.900,12.18,58.45,0,9.45,5.20,0,3.40,14.04,0.96,1.61,70.63,34.66,35.97,0.14166994879873965
ELECTRICITY_SUBSCRIPTION_12,ia,99557136,427.300,17.43,94.31,0,15.91,8.76,0,5.70,23.63,1.62,2.70,111.74,58.32,53.42,0.1250175520711444
ELECTRICITY_SUBSCRIPTION_12,ia,99557476,139.2,6.88,32.04,0,5.18,2.85,0,1.92,7.7,0.53,0.91,38.92,19.09,19.83,0.14245689655172414
ELECTRICITY_SUBSCRIPTION_12,ia,99564885,92.2,6.79,20.35,0,3.43,1.89,0,2.22,5.1,0.35,1.05,27.14,14.04,13.10,0.1420824295010846
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aalwz8668,94,3.97,21.64,0,3.5,1.93,0,1.11,5.2,0.36,0.53,25.61,12.63,12.98,0.13808510638297872
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aaqck4422,115.000,12.18,26.47,0,4.28,2.36,0,3.40,6.36,0.43,1.61,38.65,18.44,20.21,0.17573913043478262
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aavjd0597,266.800,13.30,63.10,0,9.93,5.47,0,5.47,14.75,1.01,2.59,76.40,39.22,37.18,0.13935532233883058
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aaywr3490,63.599999999999994,10.42,15.05,0,2.37,1.3,0,4.29,3.52,0.24,2.03,25.47,13.75,11.72,0.18427672955974844
ELECTRICITY_SUBSCRIPTION_12,ia,ev-abtyv7330,139.300,17.47,32.07,0,5.19,2.86,0,4.88,7.70,0.53,2.31,49.54,23.47,26.07,0.18715003589375448
ELECTRICITY_SUBSCRIPTION_12,ia,ev-abxav7369,99.600,5.93,23.56,0,3.71,2.04,0,2.44,5.51,0.38,1.16,29.49,15.24,14.25,0.1430722891566265
ELECTRICITY_SUBSCRIPTION_12,ia,ev-acjhg6552,189.800,7.47,41.88,0,7.07,3.89,0,2.44,10.50,0.72,1.16,49.35,25.78,23.57,0.12418335089567965
ELECTRICITY_SUBSCRIPTION_12,ia,ev-acowi9918,231.39999999999998,13.77,53.26,0,8.62,4.74,0,3.85,12.8,0.87,1.82,67.03,32.70,34.33,0.14835782195332758
ELECTRICITY_SUBSCRIPTION_12,ia,ev-acsea8065,46.000,9.00,10.59,0,1.71,0.94,0,2.52,2.54,0.17,1.19,19.59,9.07,10.52,0.22869565217391302
ELECTRICITY_SUBSCRIPTION_12,ia,ev-addmt9953,186.400,15.85,41.14,0,6.94,3.82,0,5.18,10.31,0.70,2.45,56.99,29.40,27.59,0.14801502145922746
ELECTRICITY_SUBSCRIPTION_12,ia,ev-adkwl9835,286.100,16.42,65.86,0,10.65,5.87,0,4.59,15.82,1.08,2.17,82.28,40.18,42.10,0.1471513456833275
ELECTRICITY_SUBSCRIPTION_12,ia,ev-adxwv8501,105.8,4.42,23.67,0,3.94,2.17,0,1.11,5.85,0.4,0.53,28.09,14.00,14.09,0.1331758034026465
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aecyx6800,380.000,15.17,83.86,0,14.15,7.79,0,4.96,21.01,1.44,2.35,99.03,51.70,47.33,0.12455263157894736
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aelje2712,38.9,7.94,8.95,0,1.45,0.8,0,2.22,2.15,0.15,1.05,16.89,7.82,9.07,0.23316195372750645
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aeqza4207,112.8,7.41,25.97,0,4.2,2.31,0,2.07,6.24,0.43,0.98,33.38,16.23,17.15,0.15203900709219859
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aesfz8964,214.100,7.73,50.63,0,7.97,4.39,0,3.18,11.84,0.81,1.51,58.36,29.70,28.66,0.1338626809901915
ELECTRICITY_SUBSCRIPTION_12,ia,ev-afapy4208,104.500,18.80,24.06,0,3.89,2.14,0,5.25,5.78,0.40,2.49,42.86,19.95,22.91,0.21923444976076556
ELECTRICITY_SUBSCRIPTION_12,ia,ev-afhrd0355,98.6,5.43,21.76,0,3.67,2.02,0,1.78,5.45,0.37,0.84,27.19,14.13,13.06,0.13245436105476674
ELECTRICITY_SUBSCRIPTION_12,ia,ev-afxhs1594,58,3.05,13.72,0,2.16,1.19,0,1.26,3.21,0.22,0.6,16.77,8.64,8.13,0.14017241379310347
ELECTRICITY_SUBSCRIPTION_12,ia,ev-afztz3358,69.6,6.62,16.02,0,2.59,1.43,0,1.85,3.85,0.26,0.88,22.64,10.86,11.78,0.1692528735632184
ELECTRICITY_SUBSCRIPTION_12,ia,ev-agcsg3618,261.300,16.53,57.67,0,9.73,5.36,0,5.40,14.45,0.99,2.56,74.20,38.49,35.71,0.13666283964791429
ELECTRICITY_SUBSCRIPTION_12,ia,ev-agooy9693,57.6,4.5,13.26,0,2.14,1.18,0,1.26,3.19,0.22,0.6,17.76,8.59,9.17,0.15920138888888888
ELECTRICITY_SUBSCRIPTION_12,ia,ev-agpnd2590,235.000,14.26,51.86,0,8.75,4.82,0,4.66,13.00,0.89,2.21,66.12,34.33,31.79,0.13527659574468084
ELECTRICITY_SUBSCRIPTION_12,ia,ev-agxqp7107,83.6,5.03,19.24,0,3.11,1.71,0,1.41,4.62,0.32,0.67,24.27,11.84,12.43,0.1486842105263158
ELECTRICITY_SUBSCRIPTION_12,ia,ev-ahnow6106,262.500,13.77,60.43,0,9.77,5.38,0,3.85,14.52,0.99,1.82,74.20,36.33,37.87,0.14426666666666665
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aigjr1695,553.2,11.38,127.35,0,20.60,11.34,0,3.18,30.59,2.09,1.51,138.73,69.31,69.42,0.1254880694143167
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aixxc2861,49.6,4.78,11.02,0,1.85,1.02,0,1.26,2.74,0.19,0.6,15.80,7.66,8.14,0.16411290322580646
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aiyay9459,282.000,16.95,64.92,0,10.50,5.78,0,4.73,15.59,1.07,2.24,81.87,39.91,41.96,0.14879432624113476
ELECTRICITY_SUBSCRIPTION_12,ia,ev-ajfeo2705,145.100,10.96,34.31,0,5.40,2.97,0,4.51,8.02,0.55,2.14,45.27,23.59,21.68,0.1494141971054445
ELECTRICITY_SUBSCRIPTION_12,ia,ev-ajuwd8911,93.3,5.43,20.59,0,3.47,1.91,0,1.78,5.16,0.35,0.84,26.02,13.51,12.51,0.13408360128617364
ELECTRICITY_SUBSCRIPTION_12,ia,ev-ajwxo1582,197.4,7.94,45.44,0,7.35,4.05,0,2.22,10.92,0.75,1.05,53.38,26.34,27.04,0.13698074974670718
ELECTRICITY_SUBSCRIPTION_12,ia,ev-akdbp0926,152.000,8.47,34.99,0,5.66,3.12,0,2.37,8.41,0.57,1.12,43.46,21.25,22.21,0.1461184210526316
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aklai7433,61.60,13.50,14.18,0,2.29,1.26,0,3.77,3.41,0.23,1.79,27.68,12.75,14.93,0.24237012987012985
ELECTRICITY_SUBSCRIPTION_12,ia,ev-akwqa6067,122,8.21,28.08,0,4.54,2.5,0,2.29,6.75,0.46,1.09,36.29,17.63,18.66,0.15295081967213114
ELECTRICITY_SUBSCRIPTION_12,ia,ev-almte2073,92,6.62,21.17,0,3.43,1.89,0,1.85,5.09,0.35,0.88,27.79,13.49,14.30,0.15543478260869567
ELECTRICITY_SUBSCRIPTION_12,ia,ev-alrwa1676,309.200,5.75,73.13,0,11.51,6.34,0,2.37,17.10,1.17,1.12,78.88,39.61,39.27,0.1270051746442432
ELECTRICITY_SUBSCRIPTION_12,ia,ev-alxao5483,115,5.21,27.2,0,4.28,2.36,0,2.15,6.36,0.43,1.02,32.41,16.60,15.81,0.13747826086956522
ELECTRICITY_SUBSCRIPTION_12,ia,ev-anjxt7450,469.600,18.00,108.10,0,17.48,9.63,0,5.03,25.97,1.78,2.38,126.10,62.27,63.83,0.1359241908006814
ELECTRICITY_SUBSCRIPTION_12,ia,ev-anlco0303,349.200,12.71,80.39,0,13.00,7.16,0,3.55,19.31,1.32,1.68,93.10,46.02,47.08,0.13482245131729667
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aorle2458,159.000,9.28,35.09,0,5.92,3.26,0,3.03,8.79,0.60,1.44,44.37,23.04,21.33,0.1341509433962264
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aowwm9896,191.800,15.89,44.15,0,7.14,3.93,0,4.44,10.61,0.73,2.10,60.04,28.95,31.09,0.16209593326381647
ELECTRICITY_SUBSCRIPTION_12,ia,ev-apdjq1634,4.7,1.06,1.08,0,0.17,0.1,0,0.3,0.26,0.02,0.14,2.14,0.99,1.15,0.24468085106382975
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aqlre5866,218.30,11.77,48.18,0,8.13,4.48,0,3.85,12.07,0.83,1.82,59.95,31.18,28.77,0.13179111314704534
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aqosn2648,2.3,6.09,0.53,0,0.09,0.05,0,1.7,0.13,0.01,0.81,6.62,2.79,3.83,1.665217391304348
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aqqfo3091,176.2,7.15,40.56,0,6.56,3.61,0,2,9.74,0.67,0.95,47.71,23.53,24.18,0.13723041997729854
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aroth0078,67.400,8.80,15.94,0,2.51,1.38,0,3.62,3.73,0.25,1.72,24.74,13.21,11.53,0.17106824925816022
ELECTRICITY_SUBSCRIPTION_12,ia,ev-arqxp8370,488.900,14.56,112.54,0,18.20,10.02,0,4.07,27.04,1.85,1.93,127.10,63.11,63.99,0.13088566168950708
ELECTRICITY_SUBSCRIPTION_12,ia,ev-asbxl9624,197.100,9.27,45.37,0,7.34,4.04,0,2.59,10.90,0.75,1.23,54.64,26.85,27.79,0.14099441907661087
ELECTRICITY_SUBSCRIPTION_12,ia,ev-asigc8366,542.100,14.37,128.21,0,20.18,11.11,0,5.92,29.98,2.05,2.80,142.58,72.04,70.54,0.13012359343294597
ELECTRICITY_SUBSCRIPTION_12,ia,ev-asiwx6783,131.600,14.26,29.04,0,4.90,2.70,0,4.66,7.28,0.50,2.21,43.30,22.25,21.05,0.15995440729483285
ELECTRICITY_SUBSCRIPTION_12,ia,ev-astkj5252,199.100,12.97,45.83,0,7.41,4.08,0,3.62,11.01,0.75,1.72,58.80,28.59,30.21,0.1517327975891512
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aszcw8190,387.500,12.76,91.64,0,14.43,7.94,0,5.25,21.43,1.46,2.49,104.40,53.00,51.40,0.13264516129032258
ELECTRICITY_SUBSCRIPTION_12,ia,ev-ateak4731,540.700,17.74,124.47,0,20.13,11.08,0,4.96,29.90,2.04,2.35,142.21,70.46,71.75,0.13269835398557425
ELECTRICITY_SUBSCRIPTION_12,ia,ev-atirq2205,142.90,8.09,33.8,0,5.32,2.93,0,3.33,7.90,0.54,1.58,41.89,21.60,20.29,0.14198740377886632
ELECTRICITY_SUBSCRIPTION_12,ia,ev-atnmn6321,180.900,14.94,39.92,0,6.73,3.71,0,4.88,10.00,0.68,2.31,54.86,28.31,26.55,0.14676616915422885
ELECTRICITY_SUBSCRIPTION_12,ia,ev-atogs3580,108.8,7.41,25.05,0,4.05,2.23,0,2.07,6.02,0.41,0.98,32.46,15.76,16.70,0.15349264705882354
ELECTRICITY_SUBSCRIPTION_12,ia,ev-atxxf5566,64.80,14.94,14.30,0,2.41,1.33,0,4.88,3.58,0.24,2.31,29.24,14.75,14.49,0.22361111111111112
ELECTRICITY_SUBSCRIPTION_12,ia,ev-aueks6580,363.300,8.74,83.63,0,13.53,7.45,0,2.44,20.09,1.37,1.16,92.37,46.04,46.33,0.1275254610514726
ELECTRICITY_SUBSCRIPTION_12,ia,ev-auiqg8399,261.000,18.53,60.08,0,9.72,5.35,0,5.18,14.43,0.99,2.45,78.61,38.12,40.49,0.15513409961685826
ELECTRICITY_SUBSCRIPTION_12,ia,ev-auxrj2805,64.8,4.5,14.92,0,2.41,1.33,0,1.26,3.58,0.24,0.6,19.42,9.42,10.00,0.154320987654321
ELECTRICITY_SUBSCRIPTION_12,ia,ev-avgyi9870,234.000,14.03,53.87,0,8.71,4.80,0,3.92,12.94,0.88,1.86,67.90,33.11,34.79,0.14867521367521366
ELECTRICITY_SUBSCRIPTION_12,ia,ev-avhbc0809,498.20000000000005,14.83,114.69,0,18.55,10.21,0,4.14,27.55,1.88,1.96,129.52,64.29,65.23,0.1309313528703332
ELECTRICITY_SUBSCRIPTION_12,ia,ev-avkkv9115,70,6.35,16.11,0,2.61,1.44,0,1.78,3.87,0.26,0.84,22.46,10.80,11.66,0.16657142857142856
ELECTRICITY_SUBSCRIPTION_12,ia,ev-avpth6427,196.300,16.68,45.19,0,7.31,4.02,0,4.66,10.86,0.74,2.21,61.87,29.80,32.07,0.16337238920020375
ELECTRICITY_SUBSCRIPTION_12,ia,ev-awjnr4080,26.299999999999997,3.18,6.06,0,0.98,0.54,0,0.89,1.45,0.1,0.42,9.24,4.38,4.86,0.18479087452471485
